TITLE = "Test Problem"
VARIABLES = "x","y","var 1","var 2","var 3","var 4"
ZONE I =    100, J =    100, K =      1
     0.4250000000000000E+00     0.5000000000000000E-02    -0.8091690814181449E+00    -0.8091690814181449E+00    -0.8091690814181449E+00    -0.8091690814181449E+00
     0.4350000000000000E+00     0.5000000000000000E-02    -0.8334580719172408E+00    -0.8334580719172408E+00    -0.8334580719172408E+00    -0.8334580719172408E+00
     0.4450000000000000E+00     0.5000000000000000E-02    -0.8544577841715880E+00    -0.8544577841715880E+00    -0.8544577841715880E+00    -0.8544577841715880E+00
     0.4550000000000000E+00     0.5000000000000000E-02    -0.8720853419192618E+00    -0.8720853419192618E+00    -0.8720853419192618E+00    -0.8720853419192618E+00
     0.4650000000000000E+00     0.5000000000000000E-02    -0.8862711772368920E+00    -0.8862711772368920E+00    -0.8862711772368920E+00    -0.8862711772368920E+00
     0.4750000000000000E+00     0.5000000000000000E-02    -0.8969593051206053E+00    -0.8969593051206053E+00    -0.8969593051206053E+00    -0.8969593051206053E+00
     0.4850000000000000E+00     0.5000000000000000E-02    -0.9041075444102480E+00    -0.9041075444102480E+00    -0.9041075444102480E+00    -0.9041075444102480E+00
     0.4950000000000000E+00     0.5000000000000000E-02    -0.9076876842688686E+00    -0.9076876842688686E+00    -0.9076876842688686E+00    -0.9076876842688686E+00
     0.5050000000000000E+00     0.5000000000000000E-02    -0.9076855955176167E+00    -0.9076855955176167E+00    -0.9076855955176167E+00    -0.9076855955176167E+00
     0.5150000000000000E+00     0.5000000000000000E-02    -0.9041012864040202E+00    -0.9041012864040202E+00    -0.9041012864040202E+00    -0.9041012864040202E+00
     0.5250000000000000E+00     0.5000000000000000E-02    -0.8969489025563049E+00    -0.8969489025563049E+00    -0.8969489025563049E+00    -0.8969489025563049E+00
     0.5350000000000000E+00     0.5000000000000000E-02    -0.8862566711714407E+00    -0.8862566711714407E+00    -0.8862566711714407E+00    -0.8862566711714407E+00
     0.5450000000000000E+00     0.5000000000000000E-02    -0.8720667895924624E+00    -0.8720667895924624E+00    -0.8720667895924624E+00    -0.8720667895924624E+00
     0.5550000000000000E+00     0.5000000000000000E-02    -0.8544352588074648E+00    -0.8544352588074648E+00    -0.8544352588074648E+00    -0.8544352588074648E+00
     0.5650000000000001E+00     0.5000000000000000E-02    -0.8334316624045327E+00    -0.8334316624045327E+00    -0.8334316624045327E+00    -0.8334316624045327E+00
     0.5750000000000001E+00     0.5000000000000000E-02    -0.8091388919871227E+00    -0.8091388919871227E+00    -0.8091388919871227E+00    -0.8091388919871227E+00
     0.5850000000000000E+00     0.5000000000000000E-02    -0.7816528200152476E+00    -0.7816528200152476E+00    -0.7816528200152476E+00    -0.7816528200152476E+00
     0.5950000000000000E+00     0.5000000000000000E-02    -0.7510819214329206E+00    -0.7510819214329206E+00    -0.7510819214329206E+00    -0.7510819214329206E+00
     0.6050000000000000E+00     0.5000000000000000E-02    -0.7175468455682757E+00    -0.7175468455682757E+00    -0.7175468455682757E+00    -0.7175468455682757E+00
     0.6150000000000000E+00     0.5000000000000000E-02    -0.6811799399340609E+00    -0.6811799399340609E+00    -0.6811799399340609E+00    -0.6811799399340609E+00
     0.6250000000000000E+00     0.5000000000000000E-02    -0.6421247278316435E+00    -0.6421247278316435E+00    -0.6421247278316435E+00    -0.6421247278316435E+00
     0.6350000000000000E+00     0.5000000000000000E-02    -0.6005353417439800E+00    -0.6005353417439800E+00    -0.6005353417439800E+00    -0.6005353417439800E+00
     0.6450000000000000E+00     0.5000000000000000E-02    -0.5565759146481987E+00    -0.5565759146481987E+00    -0.5565759146481987E+00    -0.5565759146481987E+00
     0.6550000000000000E+00     0.5000000000000000E-02    -0.5104199314053672E+00    -0.5104199314053672E+00    -0.5104199314053672E+00    -0.5104199314053672E+00
     0.6650000000000000E+00     0.5000000000000000E-02    -0.4622495424073653E+00    -0.4622495424073653E+00    -0.4622495424073653E+00    -0.4622495424073653E+00
     0.6750000000000000E+00     0.5000000000000000E-02    -0.4122548413940778E+00    -0.4122548413940778E+00    -0.4122548413940778E+00    -0.4122548413940778E+00
     0.6850000000000001E+00     0.5000000000000000E-02    -0.3606331088383206E+00    -0.3606331088383206E+00    -0.3606331088383206E+00    -0.3606331088383206E+00
     0.6950000000000001E+00     0.5000000000000000E-02    -0.3075880215387619E+00    -0.3075880215387619E+00    -0.3075880215387619E+00    -0.3075880215387619E+00
     0.7050000000000000E+00     0.5000000000000000E-02    -0.2533288273853999E+00    -0.2533288273853999E+00    -0.2533288273853999E+00    -0.2533288273853999E+00
     0.7150000000000000E+00     0.5000000000000000E-02    -0.1980694820705638E+00    -0.1980694820705638E+00    -0.1980694820705638E+00    -0.1980694820705638E+00
     0.7250000000000000E+00     0.5000000000000000E-02    -0.1420277409583389E+00    -0.1420277409583389E+00    -0.1420277409583389E+00    -0.1420277409583389E+00
     0.7350000000000000E+00     0.5000000000000000E-02    -0.8542419462931432E-01    -0.8542419462931432E-01    -0.8542419462931432E-01    -0.8542419462931432E-01
     0.7450000000000000E+00     0.5000000000000000E-02    -0.2848123037351125E-01    -0.2848123037351125E-01    -0.2848123037351125E-01    -0.2848123037351125E-01
     0.7550000000000000E+00     0.5000000000000000E-02     0.2857810510464925E-01     0.2857810510464925E-01     0.2857810510464925E-01     0.2857810510464925E-01
     0.7650000000000000E+00     0.5000000000000000E-02     0.8553137422834317E-01     0.8553137422834317E-01     0.8553137422834317E-01     0.8553137422834317E-01
     0.7750000000000000E+00     0.5000000000000000E-02     0.1421581867179779E+00     0.1421581867179779E+00     0.1421581867179779E+00     0.1421581867179779E+00
     0.7850000000000000E+00     0.5000000000000000E-02     0.1982418482556877E+00     0.1982418482556877E+00     0.1982418482556877E+00     0.1982418482556877E+00
     0.7950000000000000E+00     0.5000000000000000E-02     0.2535712553461285E+00     0.2535712553461285E+00     0.2535712553461285E+00     0.2535712553461285E+00
     0.8050000000000000E+00     0.5000000000000000E-02     0.3079430558869789E+00     0.3079430558869789E+00     0.3079430558869789E+00     0.3079430558869789E+00
     0.8150000000000001E+00     0.5000000000000000E-02     0.3611640628033743E+00     0.3611640628033743E+00     0.3611640628033743E+00     0.3611640628033743E+00
     0.8250000000000001E+00     0.5000000000000000E-02     0.4130538580919358E+00     0.4130538580919358E+00     0.4130538580919358E+00     0.4130538580919358E+00
     0.8350000000000000E+00     0.5000000000000000E-02     0.4634474555612589E+00     0.4634474555612589E+00     0.4634474555612589E+00     0.4634474555612589E+00
     0.8450000000000000E+00     0.5000000000000000E-02     0.5121978075608763E+00     0.5121978075608763E+00     0.5121978075608763E+00     0.5121978075608763E+00
     0.8550000000000000E+00     0.5000000000000000E-02     0.5591778536110638E+00     0.5591778536110638E+00     0.5591778536110638E+00     0.5591778536110638E+00
     0.8650000000000000E+00     0.5000000000000000E-02     0.6042817332764868E+00     0.6042817332764868E+00     0.6042817332764868E+00     0.6042817332764868E+00
     0.8750000000000000E+00     0.5000000000000000E-02     0.6474247433296455E+00     0.6474247433296455E+00     0.6474247433296455E+00     0.6474247433296455E+00
     0.8850000000000000E+00     0.5000000000000000E-02     0.6885416337095225E+00     0.6885416337095225E+00     0.6885416337095225E+00     0.6885416337095225E+00
     0.8950000000000000E+00     0.5000000000000000E-02     0.7275829276241738E+00     0.7275829276241738E+00     0.7275829276241738E+00     0.7275829276241738E+00
     0.9050000000000000E+00     0.5000000000000000E-02     0.7645091302520494E+00     0.7645091302520494E+00     0.7645091302520494E+00     0.7645091302520494E+00
     0.9150000000000000E+00     0.5000000000000000E-02     0.7992829529729520E+00     0.7992829529729520E+00     0.7992829529729520E+00     0.7992829529729520E+00
     0.9250000000000000E+00     0.5000000000000000E-02     0.8318600015864663E+00     0.8318600015864663E+00     0.8318600015864663E+00     0.8318600015864663E+00
     0.9350000000000001E+00     0.5000000000000000E-02     0.8621787140089268E+00     0.8621787140089268E+00     0.8621787140089268E+00     0.8621787140089268E+00
     0.9450000000000001E+00     0.5000000000000000E-02     0.8901506246606316E+00     0.8901506246606316E+00     0.8901506246606316E+00     0.8901506246606316E+00
     0.9550000000000001E+00     0.5000000000000000E-02     0.9156522148204889E+00     0.9156522148204889E+00     0.9156522148204889E+00     0.9156522148204889E+00
     0.9650000000000000E+00     0.5000000000000000E-02     0.9385196225215565E+00     0.9385196225215565E+00     0.9385196225215565E+00     0.9385196225215565E+00
     0.9750000000000000E+00     0.5000000000000000E-02     0.9585472985271911E+00     0.9585472985271911E+00     0.9585472985271911E+00     0.9585472985271911E+00
     0.9850000000000000E+00     0.5000000000000000E-02     0.9754913050920213E+00     0.9754913050920213E+00     0.9754913050920213E+00     0.9754913050920213E+00
     0.9950000000000000E+00     0.5000000000000000E-02     0.9890773979203392E+00     0.9890773979203392E+00     0.9890773979203392E+00     0.9890773979203392E+00
     0.5000000000000000E-02     0.1500000000000000E-01     0.9754844290120046E+00     0.9754844290120046E+00     0.9754844290120046E+00     0.9754844290120046E+00
     0.1500000000000000E-01     0.1500000000000000E-01     0.9525478967038740E+00     0.9525478967038740E+00     0.9525478967038740E+00     0.9525478967038740E+00
     0.2500000000000000E-01     0.1500000000000000E-01     0.9268214609184956E+00     0.9268214609184956E+00     0.9268214609184956E+00     0.9268214609184956E+00
     0.3500000000000000E-01     0.1500000000000000E-01     0.8988152208701801E+00     0.8988152208701801E+00     0.8988152208701801E+00     0.8988152208701801E+00
     0.4500000000000000E-01     0.1500000000000000E-01     0.8689646313329151E+00     0.8689646313329151E+00     0.8689646313329151E+00     0.8689646313329151E+00
     0.5500000000000000E-01     0.1500000000000000E-01     0.8376147018419560E+00     0.8376147018419560E+00     0.8376147018419560E+00     0.8376147018419560E+00
     0.6500000000000000E-01     0.1500000000000000E-01     0.8050137203224655E+00     0.8050137203224655E+00     0.8050137203224655E+00     0.8050137203224655E+00
     0.7500000000000000E-01     0.1500000000000000E-01     0.7713161950999107E+00     0.7713161950999107E+00     0.7713161950999107E+00     0.7713161950999107E+00
     0.8500000000000001E-01     0.1500000000000000E-01     0.7365936329314127E+00     0.7365936329314127E+00     0.7365936329314127E+00     0.7365936329314127E+00
     0.9500000000000000E-01     0.1500000000000000E-01     0.7008510079883868E+00     0.7008510079883868E+00     0.7008510079883868E+00     0.7008510079883868E+00
     0.1050000000000000E+00     0.1500000000000000E-01     0.6640464091077581E+00     0.6640464091077581E+00     0.6640464091077581E+00     0.6640464091077581E+00
     0.1150000000000000E+00     0.1500000000000000E-01     0.6261113815458134E+00     0.6261113815458134E+00     0.6261113815458134E+00     0.6261113815458134E+00
     0.1250000000000000E+00     0.1500000000000000E-01     0.5869698379849901E+00     0.5869698379849901E+00     0.5869698379849901E+00     0.5869698379849901E+00
     0.1350000000000000E+00     0.1500000000000000E-01     0.5465539889251154E+00     0.5465539889251154E+00     0.5465539889251154E+00     0.5465539889251154E+00
     0.1450000000000000E+00     0.1500000000000000E-01     0.5048164062910390E+00     0.5048164062910390E+00     0.5048164062910390E+00     0.5048164062910390E+00
     0.1550000000000000E+00     0.1500000000000000E-01     0.4617379679878677E+00     0.4617379679878677E+00     0.4617379679878677E+00     0.4617379679878677E+00
     0.1650000000000000E+00     0.1500000000000000E-01     0.4173319482131647E+00     0.4173319482131647E+00     0.4173319482131647E+00     0.4173319482131647E+00
     0.1750000000000000E+00     0.1500000000000000E-01     0.3716448707287538E+00     0.3716448707287538E+00     0.3716448707287538E+00     0.3716448707287538E+00
     0.1850000000000000E+00     0.1500000000000000E-01     0.3247549217045759E+00     0.3247549217045759E+00     0.3247549217045759E+00     0.3247549217045759E+00
     0.1950000000000000E+00     0.1500000000000000E-01     0.2767687464936084E+00     0.2767687464936084E+00     0.2767687464936084E+00     0.2767687464936084E+00
     0.2050000000000000E+00     0.1500000000000000E-01     0.2278173712248285E+00     0.2278173712248285E+00     0.2278173712248285E+00     0.2278173712248285E+00
     0.2150000000000000E+00     0.1500000000000000E-01     0.1780518412489103E+00     0.1780518412489103E+00     0.1780518412489103E+00     0.1780518412489103E+00
     0.2250000000000000E+00     0.1500000000000000E-01     0.1276389959583657E+00     0.1276389959583657E+00     0.1276389959583657E+00     0.1276389959583657E+00
     0.2350000000000000E+00     0.1500000000000000E-01     0.7675763566440812E-01     0.7675763566440812E-01     0.7675763566440812E-01     0.7675763566440812E-01
     0.2450000000000000E+00     0.1500000000000000E-01     0.2559520053917681E-01     0.2559520053917681E-01     0.2559520053917681E-01     0.2559520053917681E-01
     0.2550000000000000E+00     0.1500000000000000E-01    -0.2565501753363228E-01    -0.2565501753363228E-01    -0.2565501753363228E-01    -0.2565501753363228E-01
     0.2650000000000000E+00     0.1500000000000000E-01    -0.7679617219417438E-01    -0.7679617219417438E-01    -0.7679617219417438E-01    -0.7679617219417438E-01
     0.2750000000000000E+00     0.1500000000000000E-01    -0.1276297432674620E+00    -0.1276297432674620E+00    -0.1276297432674620E+00    -0.1276297432674620E+00
     0.2850000000000000E+00     0.1500000000000000E-01    -0.1779570850055081E+00    -0.1779570850055081E+00    -0.1779570850055081E+00    -0.1779570850055081E+00
     0.2950000000000000E+00     0.1500000000000000E-01    -0.2275807215136069E+00    -0.2275807215136069E+00    -0.2275807215136069E+00    -0.2275807215136069E+00
     0.3050000000000000E+00     0.1500000000000000E-01    -0.2763054567705329E+00    -0.2763054567705329E+00    -0.2763054567705329E+00    -0.2763054567705329E+00
     0.3150000000000000E+00     0.1500000000000000E-01    -0.3239393519586017E+00    -0.3239393519586017E+00    -0.3239393519586017E+00    -0.3239393519586017E+00
     0.3250000000000000E+00     0.1500000000000000E-01    -0.3702946084774105E+00    -0.3702946084774105E+00    -0.3702946084774105E+00    -0.3702946084774105E+00
     0.3350000000000000E+00     0.1500000000000000E-01    -0.4151883829120473E+00    -0.4151883829120473E+00    -0.4151883829120473E+00    -0.4151883829120473E+00
     0.3450000000000000E+00     0.1500000000000000E-01    -0.4584435507565426E+00    -0.4584435507565426E+00    -0.4584435507565426E+00    -0.4584435507565426E+00
     0.3550000000000000E+00     0.1500000000000000E-01    -0.4998894287837203E+00    -0.4998894287837203E+00    -0.4998894287837203E+00    -0.4998894287837203E+00
     0.3650000000000000E+00     0.1500000000000000E-01    -0.5393624612091513E+00    -0.5393624612091513E+00    -0.5393624612091513E+00    -0.5393624612091513E+00
     0.3750000000000000E+00     0.1500000000000000E-01    -0.5767068717391818E+00    -0.5767068717391818E+00    -0.5767068717391818E+00    -0.5767068717391818E+00
     0.3850000000000000E+00     0.1500000000000000E-01    -0.6117752816622596E+00    -0.6117752816622596E+00    -0.6117752816622596E+00    -0.6117752816622596E+00
     0.3950000000000000E+00     0.1500000000000000E-01    -0.6444292931599904E+00    -0.6444292931599904E+00    -0.6444292931599904E+00    -0.6444292931599904E+00
     0.4050000000000000E+00     0.1500000000000000E-01    -0.6745400362836068E+00    -0.6745400362836068E+00    -0.6745400362836068E+00    -0.6745400362836068E+00
     0.4150000000000000E+00     0.1500000000000000E-01    -0.7019886779049165E+00    -0.7019886779049165E+00    -0.7019886779049165E+00    -0.7019886779049165E+00
     0.4250000000000000E+00     0.1500000000000000E-01    -0.7266668908615350E+00    -0.7266668908615350E+00    -0.7266668908615350E+00    -0.7266668908615350E+00
     0.4350000000000000E+00     0.1500000000000000E-01    -0.7484772815593469E+00    -0.7484772815593469E+00    -0.7484772815593469E+00    -0.7484772815593469E+00
     0.4450000000000000E+00     0.1500000000000000E-01    -0.7673337743629770E+00    -0.7673337743629770E+00    -0.7673337743629770E+00    -0.7673337743629770E+00
     0.4550000000000000E+00     0.1500000000000000E-01    -0.7831619513209229E+00    -0.7831619513209229E+00    -0.7831619513209229E+00    -0.7831619513209229E+00
     0.4650000000000000E+00     0.1500000000000000E-01    -0.7958993458483977E+00    -0.7958993458483977E+00    -0.7958993458483977E+00    -0.7958993458483977E+00
     0.4750000000000000E+00     0.1500000000000000E-01    -0.8054956892710816E+00    -0.8054956892710816E+00    -0.8054956892710816E+00    -0.8054956892710816E+00
     0.4850000000000000E+00     0.1500000000000000E-01    -0.8119131092065819E+00    -0.8119131092065819E+00    -0.8119131092065819E+00    -0.8119131092065819E+00
     0.4950000000000000E+00     0.1500000000000000E-01    -0.8151262790261944E+00    -0.8151262790261944E+00    -0.8151262790261944E+00    -0.8151262790261944E+00
     0.5050000000000000E+00     0.1500000000000000E-01    -0.8151225178174608E+00    -0.8151225178174608E+00    -0.8151225178174608E+00    -0.8151225178174608E+00
     0.5150000000000000E+00     0.1500000000000000E-01    -0.8119018404245395E+00    -0.8119018404245395E+00    -0.8119018404245395E+00    -0.8119018404245395E+00
     0.5250000000000000E+00     0.1500000000000000E-01    -0.8054769573928761E+00    -0.8054769573928761E+00    -0.8054769573928761E+00    -0.8054769573928761E+00
     0.5350000000000000E+00     0.1500000000000000E-01    -0.7958732247987096E+00    -0.7958732247987096E+00    -0.7958732247987096E+00    -0.7958732247987096E+00
     0.5450000000000000E+00     0.1500000000000000E-01    -0.7831285441813447E+00    -0.7831285441813447E+00    -0.7831285441813447E+00    -0.7831285441813447E+00
     0.5550000000000000E+00     0.1500000000000000E-01    -0.7672932129761394E+00    -0.7672932129761394E+00    -0.7672932129761394E+00    -0.7672932129761394E+00
     0.5650000000000001E+00     0.1500000000000000E-01    -0.7484297259977508E+00    -0.7484297259977508E+00    -0.7484297259977508E+00    -0.7484297259977508E+00
     0.5750000000000001E+00     0.1500000000000000E-01    -0.7266125288110362E+00    -0.7266125288110362E+00    -0.7266125288110362E+00    -0.7266125288110362E+00
     0.5850000000000000E+00     0.1500000000000000E-01    -0.7019277239135302E+00    -0.7019277239135302E+00    -0.7019277239135302E+00    -0.7019277239135302E+00
     0.5950000000000000E+00     0.1500000000000000E-01    -0.6744727309063064E+00    -0.6744727309063064E+00    -0.6744727309063064E+00    -0.6744727309063064E+00
     0.6050000000000000E+00     0.1500000000000000E-01    -0.6443559020178410E+00    -0.6443559020178410E+00    -0.6443559020178410E+00    -0.6443559020178410E+00
     0.6150000000000000E+00     0.1500000000000000E-01    -0.6116960943969418E+00    -0.6116960943969418E+00    -0.6116960943969418E+00    -0.6116960943969418E+00
     0.6250000000000000E+00     0.1500000000000000E-01    -0.5766222008743688E+00    -0.5766222008743688E+00    -0.5766222008743688E+00    -0.5766222008743688E+00
     0.6350000000000000E+00     0.1500000000000000E-01    -0.5392726409043404E+00    -0.5392726409043404E+00    -0.5392726409043404E+00    -0.5392726409043404E+00
     0.6450000000000000E+00     0.1500000000000000E-01    -0.4997948135203233E+00    -0.4997948135203233E+00    -0.4997948135203233E+00    -0.4997948135203233E+00
     0.6550000000000000E+00     0.1500000000000000E-01    -0.4583445139392107E+00    -0.4583445139392107E+00    -0.4583445139392107E+00    -0.4583445139392107E+00
     0.6650000000000000E+00     0.1500000000000000E-01    -0.4150853153831342E+00    -0.4150853153831342E+00    -0.4150853153831342E+00    -0.4150853153831342E+00
     0.6750000000000000E+00     0.1500000000000000E-01    -0.3701879169969285E+00    -0.3701879169969285E+00    -0.3701879169969285E+00    -0.3701879169969285E+00
     0.6850000000000001E+00     0.1500000000000000E-01    -0.3238294575812284E+00    -0.3238294575812284E+00    -0.3238294575812284E+00    -0.3238294575812284E+00
     0.6950000000000001E+00     0.1500000000000000E-01    -0.2761927932011249E+00    -0.2761927932011249E+00    -0.2761927932011249E+00    -0.2761927932011249E+00
     0.7050000000000000E+00     0.1500000000000000E-01    -0.2274657333875938E+00    -0.2274657333875938E+00    -0.2274657333875938E+00    -0.2274657333875938E+00
     0.7150000000000000E+00     0.1500000000000000E-01    -0.1778402261307110E+00    -0.1778402261307110E+00    -0.1778402261307110E+00    -0.1778402261307110E+00
     0.7250000000000000E+00     0.1500000000000000E-01    -0.1275114748206840E+00    -0.1275114748206840E+00    -0.1275114748206840E+00    -0.1275114748206840E+00
     0.7350000000000000E+00     0.1500000000000000E-01    -0.7667696092740793E-01    -0.7667696092740793E-01    -0.7667696092740793E-01    -0.7667696092740793E-01
     0.7450000000000000E+00     0.1500000000000000E-01    -0.2553533390489419E-01    -0.2553533390489419E-01    -0.2553533390489419E-01    -0.2553533390489419E-01
     0.7550000000000000E+00     0.1500000000000000E-01     0.2571488420370672E-01     0.2571488420370672E-01     0.2571488420370672E-01     0.2571488420370672E-01
     0.7650000000000000E+00     0.1500000000000000E-01     0.7687684704714466E-01     0.7687684704714466E-01     0.7687684704714466E-01     0.7687684704714466E-01
     0.7750000000000000E+00     0.1500000000000000E-01     0.1277572646127525E+00     0.1277572646127525E+00     0.1277572646127525E+00     0.1277572646127525E+00
     0.7850000000000000E+00     0.1500000000000000E-01     0.1781687004877682E+00     0.1781687004877682E+00     0.1781687004877682E+00     0.1781687004877682E+00
     0.7950000000000000E+00     0.1500000000000000E-01     0.2279323599589008E+00     0.2279323599589008E+00     0.2279323599589008E+00     0.2279323599589008E+00
     0.8050000000000000E+00     0.1500000000000000E-01     0.2768814111044431E+00     0.2768814111044431E+00     0.2768814111044431E+00     0.2768814111044431E+00
     0.8150000000000001E+00     0.1500000000000000E-01     0.3248648178551387E+00     0.3248648178551387E+00     0.3248648178551387E+00     0.3248648178551387E+00
     0.8250000000000001E+00     0.1500000000000000E-01     0.3717515652061494E+00     0.3717515652061494E+00     0.3717515652061494E+00     0.3717515652061494E+00
     0.8350000000000000E+00     0.1500000000000000E-01     0.4174350207524055E+00     0.4174350207524055E+00     0.4174350207524055E+00     0.4174350207524055E+00
