           1   1.8161510787179862        1.8161510787179862        1.8161510787179862        1.8161510787179862     
           2   1.0764150717325291        1.0764150717325291        1.0764150717325291        1.0764150717325291     
           3  0.79045703215287200       0.79045703215287200       0.79045703215287200       0.79045703215287200     
           4  0.63709267800676872       0.63709267800676872       0.63709267800676872       0.63709267800676872     
           5  0.54013186337901109       0.54013186337901109       0.54013186337901109       0.54013186337901109     
           6  0.47267224151750731       0.47267224151750731       0.47267224151750731       0.47267224151750731     
           7  0.42271034746429775       0.42271034746429775       0.42271034746429775       0.42271034746429775     
           8  0.38404013472928361       0.38404013472928361       0.38404013472928361       0.38404013472928361     
           9  0.35311203284230092       0.35311203284230092       0.35311203284230092       0.35311203284230092     
          10  0.32774061000552868       0.32774061000552868       0.32774061000552868       0.32774061000552868     
          11  0.30650246916481055       0.30650246916481055       0.30650246916481055       0.30650246916481055     
          12  0.28842844711211907       0.28842844711211907       0.28842844711211907       0.28842844711211907     
          13  0.27283449315131103       0.27283449315131103       0.27283449315131103       0.27283449315131103     
          14  0.25922321558940087       0.25922321558940087       0.25922321558940087       0.25922321558940087     
          15  0.24722378387656735       0.24722378387656735       0.24722378387656735       0.24722378387656735     
          16  0.23655376020065266       0.23655376020065266       0.23655376020065266       0.23655376020065266     
          17  0.22699402878118843       0.22699402878118843       0.22699402878118843       0.22699402878118843     
          18  0.21837184465432025       0.21837184465432025       0.21837184465432025       0.21837184465432025     
          19  0.21054908018984436       0.21054908018984436       0.21054908018984436       0.21054908018984436     
          20  0.20341389350479855       0.20341389350479855       0.20341389350479855       0.20341389350479855     
          21  0.19687470590714484       0.19687470590714484       0.19687470590714484       0.19687470590714484     
          22  0.19085577189234396       0.19085577189234396       0.19085577189234396       0.19085577189234396     
          23  0.18529386921444047       0.18529386921444047       0.18529386921444047       0.18529386921444047     
          24  0.18013579069262461       0.18013579069262461       0.18013579069262461       0.18013579069262461     
          25  0.17533641907807149       0.17533641907807149       0.17533641907807149       0.17533641907807149     
          26  0.17085723211305198       0.17085723211305198       0.17085723211305198       0.17085723211305198     
          27  0.16666512920076876       0.16666512920076876       0.16666512920076876       0.16666512920076876     
          28  0.16273150142926127       0.16273150142926127       0.16273150142926127       0.16273150142926127     
          29  0.15903148778951604       0.15903148778951604       0.15903148778951604       0.15903148778951604     
          30  0.15554337532033521       0.15554337532033521       0.15554337532033521       0.15554337532033521     
          31  0.15224811156739723       0.15224811156739723       0.15224811156739723       0.15224811156739723     
          32  0.14912890546241137       0.14912890546241137       0.14912890546241137       0.14912890546241137     
          33  0.14617089838442854       0.14617089838442854       0.14617089838442854       0.14617089838442854     
          34  0.14336089135496363       0.14336089135496363       0.14336089135496363       0.14336089135496363     
          35  0.14068711745306950       0.14068711745306950       0.14068711745306950       0.14068711745306950     
          36  0.13813905090365425       0.13813905090365425       0.13813905090365425       0.13813905090365425     
          37  0.13570724609574494       0.13570724609574494       0.13570724609574494       0.13570724609574494     
          38  0.13338320117265082       0.13338320117265082       0.13338320117265082       0.13338320117265082     
          39  0.13115924190835043       0.13115924190835043       0.13115924190835043       0.13115924190835043     
          40  0.12902842242062887       0.12902842242062887       0.12902842242062887       0.12902842242062887     
          41  0.12698443992806940       0.12698443992806940       0.12698443992806940       0.12698443992806940     
          42  0.12502156127689756       0.12502156127689756       0.12502156127689756       0.12502156127689756     
          43  0.12313455937632345       0.12313455937632345       0.12313455937632345       0.12313455937632345     
          44  0.12131865801107765       0.12131865801107765       0.12131865801107765       0.12131865801107765     
          45  0.11956948376532102       0.11956948376532102       0.11956948376532102       0.11956948376532102     
          46  0.11788302400678383       0.11788302400678383       0.11788302400678383       0.11788302400678383     
          47  0.11625559005444483       0.11625559005444483       0.11625559005444483       0.11625559005444483     
          48  0.11468378479553884       0.11468378479553884       0.11468378479553884       0.11468378479553884     
          49  0.11316447413454693       0.11316447413454693       0.11316447413454693       0.11316447413454693     
          50  0.11169476175313499       0.11169476175313499       0.11169476175313499       0.11169476175313499     
          51  0.11027196673967797       0.11027196673967797       0.11027196673967797       0.11027196673967797     
          52  0.10889360371321663       0.10889360371321663       0.10889360371321663       0.10889360371321663     
          53  0.10755736512188151       0.10755736512188151       0.10755736512188151       0.10755736512188151     
          54  0.10626110544204802       0.10626110544204802       0.10626110544204802       0.10626110544204802     
          55  0.10500282704327926       0.10500282704327926       0.10500282704327926       0.10500282704327926     
          56  0.10378066751684852       0.10378066751684852       0.10378066751684852       0.10378066751684852     
          57  0.10259288829328359       0.10259288829328359       0.10259288829328359       0.10259288829328359     
          58  0.10143786439785765       0.10143786439785765       0.10143786439785765       0.10143786439785765     
          59  0.10031407521290477       0.10031407521290477       0.10031407521290477       0.10031407521290477     
          60   9.9220096132891566E-002   9.9220096132891566E-002   9.9220096132891566E-002   9.9220096132891566E-002
          61   9.8154591012752868E-002   9.8154591012752868E-002   9.8154591012752868E-002   9.8154591012752868E-002
          62   9.7116305322510643E-002   9.7116305322510643E-002   9.7116305322510643E-002   9.7116305322510643E-002
